spk;lab;pos;lenSyllxpos;expectedShapes;expectedShape;observedShape;globalDeciles;F0shape;dBshape;durshape;syllF0;F0Deciles;sylldB;dBDeciles;sylldur;durDeciles;F0min;F0max;F0sd;syllmfa_equals_syllnuclei;deb;fin;file;ID
dec2022-004_012-021_SPEAKER_00;addiction;NOUN;3;oOo;oOo;ooO;[37, 53, 69];ooO;oOo;ooO;[190.34194879300557, 202.76996125286766, 230.01191240495535];[11, 37, 78];[65.50360773808279, 67.56460751032833, 67.01245021336524];[36, 64, 58];[0.08000000000000185, 0.0799999999999983, 0.09000000000000341];[64, 58, 71];222.58653484204734;238.9942477120803;5.934540988527451;False;26.04;27.19;dec2022-004_012-021_SPEAKER_00_3.TextGrid;NjBbA3T
dec2022-004_012-021_SPEAKER_00;problems;NOUN;2;Oo;Oo;Oo;[50, 47];Oo;Oo;Oo;[195.94193156392393, 194.71637853069566];[19, 18];[68.5280992963195, 67.90845996243286];[73, 67];[0.0799999999999983, 0.07000000000000028];[58, 56];192.31814899283498;196.42596270503736;1.50203506614387;True;27.84;28.45;dec2022-004_012-021_SPEAKER_00_3.TextGrid;oOasGmv
dec2022-004_012-021_SPEAKER_00;anxiety;NOUN;4;oOoo;oOoo;oooO;[28, 31.3, 53.3, 67];oooO;ooOo;oooO;[206.9304144953269, 180.1226760084274, 198.70680483701562, 238.65986088914897];[43, 4, 27, 84];[64.85406316832248, 63.32582407188137, 65.89450115349521, 63.958778261149355];[27, 12, 44, 18];[0.030000000000001137, 0.10000000000000142, 0.14000000000000057, 0.3099999999999987];[14, 78, 89, 99];229.05154641483358;245.62587979129742;4.659518300239282;False;29.23;30.04;dec2022-004_012-021_SPEAKER_00_3.TextGrid;qPMjSZO
dec2022-004_012-021_SPEAKER_00;traditional;ADJ;4;oOoo;oOoo;oOoo;[51.7, 61, 59.7, 59.7];ooOo;Oooo;oooO;[197.86926700267045, 213.22083031552415, 238.39182280438575, 204.96720663796447];[24, 55, 83, 40];[74.45127937152363, 69.77316757964378, 70.21532757970103, 70.62634076094227];[98, 84, 86, 89];[0.050000000000000266, 0.06000000000000005, 0.03000000000000025, 0.06999999999999984];[33, 44, 10, 50];201.4842316456559;213.07514322019364;3.876622172835416;False;3.22;3.84;dec2022-004_012-021_SPEAKER_00_4.TextGrid;eYWRxoV
dec2022-004_012-021_SPEAKER_00;teaching;NOUN;2;Oo;Oo;oO;[46.7, 56.7];oO;OO;oO;[219.53623041103708, 224.45688374658076];[64, 72];[67.78135110361731, 67.73488545861402];[66, 66];[0.03000000000000025, 0.04999999999999982];[10, 32];215.70219393685738;232.1381725007267;7.134515563322475;False;4.27;4.65;dec2022-004_012-021_SPEAKER_00_4.TextGrid;2w3Xa01
dec2022-004_012-021_SPEAKER_00;needed;VERB;2;Oo;Oo;oO;[75.7, 84.7];oO;Oo;oO;[211.47976544914323, 316.5423525012632];[51, 97];[71.75460974245253, 68.50909019632472];[94, 72];[0.10999999999999943, 0.1200000000000001];[82, 85];292.8213740083343;329.9327316066169;13.764387331825557;True;5.09;5.6;dec2022-004_012-021_SPEAKER_00_4.TextGrid;yUDLhps
dec2022-004_012-021_SPEAKER_00;therefore;ADV;2;Oo;Oo;oO;[49.7, 76];oO;Oo;oO;[197.1947412899989, 212.4005834501523];[22, 54];[69.79033941784817, 69.05965098186394];[84, 78];[0.05999999999999961, 0.23000000000000043];[43, 96];207.87033229077022;228.08791314651012;5.303641640492085;False;6.13;7.17;dec2022-004_012-021_SPEAKER_00_4.TextGrid;FIE2QrJ
dec2022-004_012-021_SPEAKER_00;also;ADV;2;Oo;Oo;Oo;[90.7, 62.7];Oo;Oo;Oo;[338.87021817904474, 228.87952835189878];[98, 76];[76.38298697984567, 70.73524580341679];[99, 90];[0.09999999999999964, 0.03999999999999915];[75, 22];222.0696897094782;236.98540046461736;6.513368552479687;True;7.87;8.17;dec2022-004_012-021_SPEAKER_00_4.TextGrid;WuhlsHP
dec2022-004_012-021_SPEAKER_00;technology;NOUN;4;oOoo;oOoo;oooO;[49.3, 45, 59.3, 67];oooO;oOoo;Oooo;[125.13131970131224, 210.923325859451, 207.15348352600685, 213.24940568795014];[2, 51, 43, 56];[66.41971609692123, 68.81644583109788, 67.49839198104438, 66.60858171803932];[49, 77, 64, 51];[0.25, 0.02999999999999936, 0.08999999999999986, 0.19000000000000128];[97, 7, 71, 94];207.83619579692424;232.87427080371552;6.127472922573308;False;8.73;9.8;dec2022-004_012-021_SPEAKER_00_4.TextGrid;5MB3MnI
dec2022-004_012-021_SPEAKER_00;maybe;ADV;2;Oo;Oo;Oo;[55, 51];Oo;oO;Oo;[199.5198032056073, 199.1796337668913];[29, 28];[68.5150221596866, 69.68297318247687];[73, 83];[0.08000000000000007, 0.05999999999999872];[63, 42];195.86801831612445;200.8181309328044;1.8883242113339693;True;10.16;10.45;dec2022-004_012-021_SPEAKER_00_4.TextGrid;mlG8AfT
dec2022-004_012-021_SPEAKER_00;classroom;NOUN;2;Oo;Oo;Oo;[67.3, 58.7];oO;Oo;Oo;[251.41187344978374, 268.67479957450684];[91, 93];[65.72783514113007, 64.86633098544895];[40, 27];[0.08999999999999986, 0.07000000000000028];[71, 56];267.51364503315847;270.19900842776923;0.9180025883347568;False;11.34;12.02;dec2022-004_012-021_SPEAKER_00_4.TextGrid;KyXB0Dr
dec2022-004_012-021_SPEAKER_00;balance;NOUN;2;Oo;Oo;Oo;[55.3, 44];OO;Oo;Oo;[188.02005462880356, 188.30684658435123];[8, 8];[68.78116935218905, 67.26395965090475];[76, 61];[0.10999999999999943, 0.08000000000000007];[82, 63];185.69535540584567;191.32566728841644;1.7074643980521895;True;12.95;13.48;dec2022-004_012-021_SPEAKER_00_4.TextGrid;ut0lkPL
dec2022-004_012-021_SPEAKER_00;between;ADP;2;oO;oO;oO;[39.3, 41.7];Oo;oO;oO;[212.11196429118235, 198.8327703203104];[53, 27];[65.88616743064726, 67.05611490837877];[43, 58];[0.03999999999999915, 0.05000000000000071];[22, 40];190.3957186238275;211.33805324018132;8.271453969524437;True;13.48;13.85;dec2022-004_012-021_SPEAKER_00_4.TextGrid;w6tKUjC
dec2022-004_012-021_SPEAKER_00;traditional;ADJ;4;oOoo;oOoo;oooO;[21.7, 31.7, 36.3, 46.7];ooOo;oOoo;oooO;[199.39436856784192, 201.3282842360092, 239.67915360606952, 217.16827966299584];[29, 35, 85, 61];[65.03161847592742, 65.60485683717975, 63.763653170495886, 65.14713250551654];[29, 38, 17, 31];[0.02999999999999936, 0.03999999999999915, 0.02999999999999936, 0.0600000000000005];[7, 22, 7, 48];213.45676413270724;224.12117418889505;3.662697972132957;False;13.85;14.41;dec2022-004_012-021_SPEAKER_00_4.TextGrid;PakUzXf
dec2022-004_012-021_SPEAKER_00;teaching;NOUN;2;Oo;Oo;oO;[39.3, 55.7];Oo;oO;oO;[233.1886761436404, 223.25847936359392];[80, 69];[63.45087769064488, 66.5352018975564];[13, 50];[0.040000000000000924, 0.0600000000000005];[25, 48];208.8662486908717;247.00977810263504;14.134248573318445;True;14.41;14.9;dec2022-004_012-021_SPEAKER_00_4.TextGrid;HMXNLSB
dec2022-004_012-021_SPEAKER_00;technology;NOUN;4;oOoo;oOoo;oooO;[36, 30.7, 40.7, 58];oooO;ooOo;oooO;[230.94965344719736, 230.49879881820962, 214.9370240949914, 284.73406709528047];[79, 78, 58, 96];[61.81261343396874, 62.09493890665907, 62.4652027038106, 59.680862917314954];[7, 7, 8, 3];[0.03999999999999915, 0.02999999999999936, 0.07000000000000028, 0.09999999999999964];[22, 7, 56, 75];269.79022993678404;299.67790425377694;10.054380858777117;False;15.18;15.82;dec2022-004_012-021_SPEAKER_00_4.TextGrid;usnc2mM
dec2022-004_012-021_SPEAKER_00;technology;NOUN;4;oOoo;oOoo;oooO;[63.3, 62, 59.3, 70.3];Oooo;oOoo;oooO;[225.4001917568121, 223.90491444588193, 220.89760848991185, 222.61168710796179];[73, 71, 65, 69];[70.81333010126839, 71.73891108841083, 70.2002531330825, 68.09770941227825];[90, 93, 86, 69];[0.04999999999999716, 0.03999999999999915, 0.04999999999999716, 0.09999999999999787];[27, 22, 27, 73];220.10987430038475;224.012582715254;1.411448119103359;False;19.21;19.7;dec2022-004_012-021_SPEAKER_00_4.TextGrid;uJZwXM3
dec2022-004_012-021_SPEAKER_00;useful;ADJ;2;Oo;Oo;Oo;[85.7, 44.3];Oo;Oo;Oo;[240.65486443242597, 234.97883076195302];[85, 81];[69.8546551790383, 65.09480446781127];[85, 30];[0.129999999999999, 0.03999999999999915];[87, 22];221.22662471486254;243.88340163921544;10.867359745316202;True;20.05;20.65;dec2022-004_012-021_SPEAKER_00_4.TextGrid;cAX0eEJ
dec2022-004_012-021_SPEAKER_00;also;ADV;2;Oo;Oo;Oo;[79.7, 52.7];Oo;Oo;Oo;[464.59829620020514, 223.50725749606954];[99, 70];[68.110694698421, 66.37209576762366];[69, 48];[0.08999999999999986, 0.05000000000000071];[71, 40];217.2850236708859;236.58913832227043;7.911910239513361;True;21.11;21.42;dec2022-004_012-021_SPEAKER_00_4.TextGrid;UKlHxbI
dec2022-004_012-021_SPEAKER_00;account;NOUN;2;oO;oO;oO;[54, 60.7];oO;Oo;oO;[205.71306638945856, 214.31250826895726];[41, 58];[69.44218471572187, 68.04732026922672];[81, 68];[0.05000000000000071, 0.07000000000000028];[40, 56];210.09458506822045;226.45509054419875;5.909617246533276;True;22.66;22.93;dec2022-004_012-021_SPEAKER_00_4.TextGrid;8j6x9Dq
dec2022-004_012-021_SPEAKER_00;everyone;PRON;3;Ooo;Ooo;Ooo;[58, 32.7, 47.3];ooO;ooO;Ooo;[197.89121624742415, 201.24413098027307, 204.7537412358433];[24, 34, 40];[67.19393426082006, 65.84188984188872, 67.36191067582628];[60, 42, 62];[0.15000000000000213, 0.03999999999999915, 0.05000000000000071];[90, 22, 40];203.48428333918375;205.3445632285096;0.6903310813650964;True;23.22;23.64;dec2022-004_012-021_SPEAKER_00_4.TextGrid;7DLg2Yz
dec2022-004_012-021_SPEAKER_00;access;NOUN;2;Oo;Oo;oO;[36.3, 53.7];oO;oO;Oo;[110.08290003348615, 247.27360515207042];[1, 89];[63.80767636545227, 65.24966652026899];[17, 32];[0.16000000000000014, 0.05000000000000071];[91, 40];245.15686868936578;251.97945397273674;2.6961452113653177;True;23.81;24.29;dec2022-004_012-021_SPEAKER_00_4.TextGrid;UeYcAOh
dec2022-004_012-021_SPEAKER_00;maybe;ADV;2;Oo;Oo;Oo;[71, 62.7];oO;Oo;oO;[204.05746320033197, 205.33067133048428];[39, 40];[71.22875958291803, 66.99600180546928];[92, 57];[0.10999999999999943, 0.16999999999999815];[82, 91];201.9690203842676;216.79065854267577;3.2943823016528064;True;26.16;26.59;dec2022-004_012-021_SPEAKER_00_4.TextGrid;0kBWO0J
dec2022-004_012-021_SPEAKER_00;using;VERB;2;Oo;Oo;oO;[68.3, 70.3];oO;oO;Oo;[209.63780946559277, 219.67340662014203];[47, 64];[68.78493886125584, 70.64129135312749];[76, 89];[0.10999999999999943, 0.0799999999999983];[82, 58];215.08662284571543;222.65605786153583;2.5330080699026887;True;27.19;27.55;dec2022-004_012-021_SPEAKER_00_4.TextGrid;YSuZT7M
dec2022-004_012-021_SPEAKER_00;homework;NOUN;2;Oo;Oo;oO;[69.3, 73];oO;Oo;Oo;[218.8459717186717, 250.2839877534501];[63, 91];[68.49487125392888, 67.57935108160623];[72, 64];[0.09999999999999787, 0.08000000000000185];[73, 64];247.13126418209646;251.43073600202845;1.4173259990350173;True;28.33;28.78;dec2022-004_012-021_SPEAKER_00_4.TextGrid;10FwTZj
dec2022-004_012-021_SPEAKER_00;researches;NOUN;3;oOo;oOo;oOo;[67.7, 82, 77.7];oOo;Ooo;oOo;[221.56018953855798, 240.06846643941086, 236.49196650246404];[67, 85, 82];[69.40126092625728, 68.91693258335104, 68.06655181063958];[80, 77, 69];[0.07000000000000028, 0.11000000000000298, 0.10999999999999943];[56, 84, 82];225.2790072488372;249.7760174325137;7.41923069637876;False;30.04;30.75;dec2022-004_012-021_SPEAKER_00_4.TextGrid;qD3C7aK
dec2022-004_012-021_SPEAKER_00;students;NOUN;2;Oo;Oo;Oo;[49, 47.7];Oo;Oo;oO;[222.26826103496415, 218.15060853789413];[68, 62];[65.51264565980003, 65.26399723043698];[37, 32];[0.05999999999999872, 0.060000000000002274];[42, 49];210.36618858960833;231.99269081027398;7.547550773842084;True;31.11;31.61;dec2022-004_012-021_SPEAKER_00_4.TextGrid;4LWzdDq
dec2022-004_012-021_SPEAKER_00;access;NOUN;2;Oo;Oo;oO;[41.3, 58];oO;oO;Oo;[183.65904772768835, 246.37039320539964];[6, 88];[64.77323386132372, 67.09974631367223];[25, 59];[0.17999999999999972, 0.04999999999999716];[93, 27];244.47599119825352;250.13514384818063;2.3989611562692685;True;32.24;32.72;dec2022-004_012-021_SPEAKER_00_4.TextGrid;Cs3L0lP
dec2022-004_012-021_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[42.3, 43.3];Oo;Oo;oO;[221.3551858046896, 204.50988711725358];[67, 39];[65.54713777508296, 65.3981076688397];[38, 35];[0.03999999999999915, 0.07000000000000028];[22, 56];196.36919961519328;219.19594634347806;8.57662971556686;False;33.13;33.44;dec2022-004_012-021_SPEAKER_00_4.TextGrid;azTGorh
dec2022-004_012-021_SPEAKER_00;income;NOUN;2;Oo;Oo;oO;[24, 63];oO;oO;oO;[122.29158801996556, 231.09091205472984];[2, 80];[61.19190693091858, 65.17019085432649];[5, 31];[0.0899999999999963, 0.10000000000000142];[65, 78];227.83411929233245;236.71271844554482;2.954208152665475;True;33.78;34.35;dec2022-004_012-021_SPEAKER_00_4.TextGrid;JKyKe9C
dec2022-004_012-021_SPEAKER_00;also;ADV;2;Oo;Oo;Oo;[75, 51.7];oO;Oo;Oo;[201.25915443355203, 205.28614671157277];[35, 40];[73.68158737212933, 71.00874378220867];[98, 91];[0.17000000000000015, 0.040000000000000036];[92, 24];199.4406668823824;214.64609761822126;5.961648965683708;True;1.95;2.3;dec2022-004_012-021_SPEAKER_00_5.TextGrid;Cj7XRkt
dec2022-004_012-021_SPEAKER_00;really;ADV;2;Oo;Oo;oO;[36, 43.7];Oo;oO;oO;[202.03647450768318, 201.1739584355217];[35, 34];[67.48550879530823, 67.60504704321231];[63, 65];[0.03000000000000025, 0.04999999999999982];[10, 32];196.15898851609754;206.67746567503966;4.159196328783871;False;3.85;4.14;dec2022-004_012-021_SPEAKER_00_5.TextGrid;uZWh5N4
dec2022-004_012-021_SPEAKER_00;expensive;ADJ;3;oOo;oOo;Ooo;[82, 46.3, 31.7];Ooo;OOo;Ooo;[272.98543905132385, 200.6846147289377, 207.3426151665721];[94, 33, 44];[67.48906103229582, 67.41743083768262, 63.07630016478094];[63, 63, 11];[0.15000000000000036, 0.05999999999999961, 0.05000000000000071];[89, 43, 40];200.20446103750004;218.7722731761139;7.7934378598582255;False;4.14;4.95;dec2022-004_012-021_SPEAKER_00_5.TextGrid;Z1Ly2Ia
dec2022-004_012-021_SPEAKER_00;project;NOUN;2;Oo/oO;Oo;oO;[44, 61.7];oO;Oo;oO;[195.66109329485192, 233.23266202286706];[19, 81];[66.49283878905166, 65.36085202755363];[50, 33];[0.08000000000000007, 0.08999999999999986];[63, 71];228.8869363267608;239.29858354004733;3.4010014106702897;True;4.95;5.49;dec2022-004_012-021_SPEAKER_00_5.TextGrid;8YXFftH
dec2022-004_012-021_SPEAKER_00;computers;NOUN;3;oOo;oOo;ooO;[56, 69.7, 76.7];Ooo;Ooo;ooO;[243.45066162150505, 231.1773082524656, 227.64897966661408];[87, 80, 76];[68.41302936795377, 66.75864380444908, 67.9070243288577];[71, 54, 67];[0.03000000000000025, 0.09999999999999964, 0.129999999999999];[10, 75, 87];222.5907597992758;238.8250932360389;4.959397513052074;True;7.82;8.59;dec2022-004_012-021_SPEAKER_00_5.TextGrid;EAJ4XUf
dec2022-004_012-021_SPEAKER_00;maintenance;NOUN;2;Ooo/Oo;Oo;oO;[55.7, 64];oO;Oo;Oo;[190.41473933187967, 227.02594219358767];[11, 75];[71.70444068770493, 70.53125153033709];[93, 88];[0.08000000000000007, 0.049999999999998934];[63, 29];223.94166840719072;231.97388390599295;3.5374725737984902;True;11.39;11.93;dec2022-004_012-021_SPEAKER_00_5.TextGrid;bWC0NM0
dec2022-004_012-021_SPEAKER_00;everything;PRON;3;Ooo;Ooo;Ooo;[62, 35, 50.7];Ooo;Ooo;Ooo;[235.19895035068905, 209.34055470521596, 218.3400693544422];[82, 47, 62];[65.0141954561249, 63.005141384353166, 64.01641287323753];[29, 10, 19];[0.09999999999999964, 0.0600000000000005, 0.08999999999999986];[75, 48, 71];211.05442333626888;231.8829221418556;7.147860268772949;True;12.41;13.09;dec2022-004_012-021_SPEAKER_00_5.TextGrid;nkGmHZl
dec2022-004_012-021_SPEAKER_00;every;DET;2;Ooo/Oo;Oo;oO;[27.7, 50.3];oO;oO;oO;[198.1283509310497, 213.2102919179863];[25, 55];[66.62490927400079, 68.67509798159898];[51, 74];[0.02999999999999936, 0.03999999999999915];[7, 22];209.57764283959833;214.98973267416523;2.5418255215155976;False;14.21;14.34;dec2022-004_012-021_SPEAKER_00_5.TextGrid;MiwMtbm
dec2022-004_012-021_SPEAKER_00;every;PRON;2;Ooo/Oo;Oo;oO;[64.3, 80.3];Oo;oO;oO;[218.79490649140826, 214.92895843454986];[62, 58];[67.14304810636445, 69.96804835724316];[60, 85];[0.08999999999999986, 0.27999999999999936];[71, 98];210.40859828027286;220.00623137439283;3.2392384114284543;True;14.93;15.43;dec2022-004_012-021_SPEAKER_00_5.TextGrid;XX7n0uK
dec2022-004_012-021_SPEAKER_00;money;NOUN;2;Oo;Oo;oO;[41, 49.7];oO;oO;OO;[193.78319713274715, 200.61236357701313];[16, 32];[67.60561908107792, 68.71314772303536];[65, 75];[0.05999999999999872, 0.05999999999999872];[42, 42];198.79237396823208;202.8964505089865;1.578834395279137;False;17.58;17.84;dec2022-004_012-021_SPEAKER_00_5.TextGrid;XCDJD0q
dec2022-004_012-021_SPEAKER_00;every;DET;2;Ooo/Oo;Oo;Oo;[31, 18];oO;Oo;Oo;[89.46787231962057, 194.33087479122037];[0, 16];[64.24725795825955, 63.732525445973074];[20, 16];[0.09999999999999787, 0.03999999999999915];[73, 22];193.478688920605;196.32474861690986;1.3486904065479988;True;18.26;18.49;dec2022-004_012-021_SPEAKER_00_5.TextGrid;4Ad2ZiI
dec2022-004_012-021_SPEAKER_00;moreover;ADV;3;oOo;oOo;ooO;[76.3, 62.3, 90.3];ooO;oOo;ooO;[211.83119663534444, 229.43192424465556, 243.2750210190243];[52, 77, 86];[69.22463894173964, 70.46406730626846, 70.44661007118539];[80, 88, 87];[0.25, 0.03999999999999915, 0.28999999999999915];[97, 22, 98];235.1447858562935;256.0389482330956;5.607866810523115;True;21.03;21.73;dec2022-004_012-021_SPEAKER_00_5.TextGrid;5LIXjzw
