spk;lab;pos;lenSyllxpos;expectedShapes;expectedShape;observedShape;globalDeciles;F0shape;dBshape;durshape;syllF0;F0Deciles;sylldB;dBDeciles;sylldur;durDeciles;deb;fin;file;ID
jan2023-401_120-034_SPEAKER_01;effectively;ADV;4;oOoo/Oooo;Oooo;Oooo;[62.7, 50, 16, 35];Oooo;oOoo;Oooo;[147.80938901400486, 136.45278528047334, 119.00300807732194, 122.49712862515521];[70, 59, 16, 27];[74.58537484358565, 76.02644201146302, 72.74787665059273, 74.4848563914057];[36, 55, 21, 34];[0.2557211458454134, 0.16302091249471573, 0.11956445222714862, 0.18169348943272468];[82, 36, 11, 44];17.729;18.449;jan2023-401_120-034_SPEAKER_01_3.TextGrid;FKdv0aD
jan2023-401_120-034_SPEAKER_01;create;VERB;2;oO;oO;Oo;[67.3, 15.7];Oo;Oo;Oo;[124.68699980780528, 123.83946519429854];[32, 29];[77.69239891776797, 65.27308576506663];[73, 0];[0.34605188234575834, 0.13394811765424208];[97, 18];19.19;19.67;jan2023-401_120-034_SPEAKER_01_3.TextGrid;36oFVup
jan2023-401_120-034_SPEAKER_01;computer;NOUN;3;oOo;oOo;ooO;[57, 61.7, 65];Ooo;ooO;oOo;[149.1214578342428, 142.57450758958942, 127.56261054284722];[73, 64, 42];[77.9986200040268, 74.9107101007226, 78.35277227000626];[77, 42, 81];[0.13582497075916677, 0.2504003120253344, 0.2337747172154998];[21, 79, 72];22.893;23.513;jan2023-401_120-034_SPEAKER_01_3.TextGrid;jbMlOOT
jan2023-401_120-034_SPEAKER_01;very;ADV;2;Oo;Oo;oO;[51.7, 74.7];Oo;oO;oO;[160.2606743681602, 147.62029743634014];[81, 68];[76.31082426645624, 78.1391619481367];[58, 78];[0.13165084799883076, 0.24934915200116947];[16, 78];25.867;26.248;jan2023-401_120-034_SPEAKER_01_3.TextGrid;DNMPULx
jan2023-401_120-034_SPEAKER_01;very;ADV;2;Oo;Oo;oO;[52, 54.3];Oo;Oo;oO;[147.5722234993038, 141.67921520033556];[67, 62];[76.59642531520745, 75.57228293388688];[62, 51];[0.15117150454759454, 0.18882849545240887];[27, 50];26.548;26.888;jan2023-401_120-034_SPEAKER_01_3.TextGrid;qVJmF9N
jan2023-401_120-034_SPEAKER_01;very;ADV;2;Oo;Oo;oO;[54, 60];oO;oO;Oo;[147.67131221887385, 159.55757129434068];[69, 79];[77.37683494442136, 80.90044140750845];[69, 91];[0.1410952910535066, 0.11890470894649496];[24, 10];27.468;27.728;jan2023-401_120-034_SPEAKER_01_3.TextGrid;VxhcFP9
jan2023-401_120-034_SPEAKER_01;performance;NOUN;3;oOo;oOo;ooO;[48.3, 51, 64];ooO;Ooo;ooO;[175.70033254048198, 171.05628613458532, 184.03798471847566];[89, 86, 90];[74.95571996967527, 74.50395841538558, 72.1806517399532];[43, 35, 18];[0.12391197332955528, 0.15898136444443267, 0.2581066622260124];[13, 32, 84];27.788;28.329;jan2023-401_120-034_SPEAKER_01_3.TextGrid;iAnrYJw
jan2023-401_120-034_SPEAKER_01;performance;NOUN;3;oOo;oOo;ooO;[55.3, 63.7, 67.3];Ooo;oOo;ooO;[163.96831755632707, 160.19402949809577, 153.5129268930177];[83, 80, 76];[76.73839790360971, 77.69589963981092, 76.36046300291913];[62, 74, 59];[0.13773460097177548, 0.16418738375282516, 0.2180780152754025];[21, 37, 67];34.311;34.831;jan2023-401_120-034_SPEAKER_01_3.TextGrid;fMFE9hh
jan2023-401_120-034_SPEAKER_01;animal;NOUN;3;Ooo;Ooo;oOo;[35.3, 51.7, 30.7];oOo;ooO;oOo;[134.19408851384827, 141.5378899203666, 130.00951397498164];[54, 62, 49];[74.06952865945689, 74.15683820748441, 74.72310455851888];[28, 30, 40];[0.143598108623344, 0.20778294941007402, 0.08861894196657971];[24, 63, 3];35.912;36.352;jan2023-401_120-034_SPEAKER_01_3.TextGrid;9LjWeHf
jan2023-401_120-034_SPEAKER_01;testing;NOUN;2;Oo;Oo;oO;[37.7, 62.3];oO;Oo;oO;[126.21501401457344, 148.90234465806225];[38, 72];[73.93297432235285, 73.05855740706579];[27, 24];[0.18708890973255166, 0.27391109026744687];[48, 91];37.012;37.473;jan2023-401_120-034_SPEAKER_01_3.TextGrid;Nj8owUk
jan2023-401_120-034_SPEAKER_01;question;NOUN;2;Oo;Oo;Oo;[59.7, 36.7];Oo;oO;Oo;[252.90305398437542, 119.96248843035055];[96, 18];[77.93318524118948, 80.49564789946608];[75, 88];[0.11125435380454007, 0.08874564619546277];[8, 4];47.497;47.697;jan2023-401_120-034_SPEAKER_01_3.TextGrid;sTEmH00
jan2023-401_120-034_SPEAKER_01;testing;NOUN;2;Oo;Oo;oO;[29, 50.7];oO;oO;oO;[121.28196054775623, 127.24196362572457];[21, 40];[71.80067504095564, 72.92587889824604];[15, 23];[0.19129723997587478, 0.2697027600241255];[51, 89];3.312;3.773;jan2023-401_120-034_SPEAKER_01_4.TextGrid;y9hXfGN
jan2023-401_120-034_SPEAKER_01;body;NOUN;2;Oo;Oo;Oo;[45.7, 38.7];oO;Oo;Oo;[117.47940704106001, 118.14148688587768];[13, 15];[75.45842814983946, 74.98099531275494];[49, 45];[0.24195344939982633, 0.1990465506001744];[75, 56];7.696;8.137;jan2023-401_120-034_SPEAKER_01_4.TextGrid;akEhi17
jan2023-401_120-034_SPEAKER_01;transit;VERB;2;Oo;Oo;Oo;[71.7, 61.7];Oo;Oo;oO;[170.6066744382017, 148.28340375458862];[85, 70];[77.55430047497339, 72.3426598764003];[71, 18];[0.20443310568629514, 0.31656689431370566];[59, 97];18.246;18.767;jan2023-401_120-034_SPEAKER_01_4.TextGrid;xo3Vw8O
jan2023-401_120-034_SPEAKER_01;human;ADJ;2;Oo;Oo;Oo;[48.3, 45];Oo;Oo;oO;[125.04198983398777, 124.5600053061969];[33, 31];[77.10969095978842, 72.64147654314807];[67, 21];[0.18379064959830416, 0.2562093504016971];[45, 83];24.532;24.972;jan2023-401_120-034_SPEAKER_01_4.TextGrid;3Q1KXBR
jan2023-401_120-034_SPEAKER_01;didn't;AUX+PART;2;Oo;Oo;oO;[58, 79.7];oO;Oo;oO;[161.99897534516697, 172.69875788411233];[82, 86];[81.43633246194526, 80.68327816151708];[92, 89];[0.06501295370260962, 0.21598704629738918];[0, 64];27.114;27.395;jan2023-401_120-034_SPEAKER_01_4.TextGrid;5qwryiU
jan2023-401_120-034_SPEAKER_01;money;NOUN;2;Oo;Oo;Oo;[53, 40.3];Oo;Oo;oO;[197.1733359359273, 139.70136590325538];[93, 61];[76.13051001824297, 75.41986946024097];[56, 48];[0.1193438632831203, 0.12065613671687814];[10, 12];27.995;28.235;jan2023-401_120-034_SPEAKER_01_4.TextGrid;myRME3d
jan2023-401_120-034_SPEAKER_01;program;NOUN;2;Oo;Oo;oO;[42.3, 63.3];Oo;oO;oO;[128.26841681674634, 124.572859291033];[43, 32];[74.9807576983711, 78.28122852798118];[44, 81];[0.17396582086852597, 0.24603417913147396];[40, 77];13.493;13.913;jan2023-401_120-034_SPEAKER_01_5.TextGrid;KQz2ORm
jan2023-401_120-034_SPEAKER_01;program;NOUN;2;Oo;Oo;Oo;[73.3, 69.7];Oo;Oo;oO;[166.69649131066103, 129.45210404190055];[84, 48];[84.34767590623267, 80.84389890308975];[97, 89];[0.16870477752967972, 0.23129522247032064];[39, 72];15.754;16.154;jan2023-401_120-034_SPEAKER_01_5.TextGrid;hwy7hU5
jan2023-401_120-034_SPEAKER_01;program;NOUN;2;Oo;Oo;Oo;[65.7, 49.7];Oo;Oo;oO;[151.75807388164782, 121.27673632854611];[75, 21];[78.37285052222691, 74.86797218890925];[82, 41];[0.17248635742784657, 0.2675136425721547];[40, 87];17.715;18.155;jan2023-401_120-034_SPEAKER_01_5.TextGrid;dXdxxPp
jan2023-401_120-034_SPEAKER_01;legacy;NOUN;3;Ooo;Ooo;ooO;[45, 58, 65.7];ooO;Ooo;ooO;[129.39963304720592, 130.79022135794048, 134.23187719676383];[47, 50, 55];[78.51507710879103, 77.18482505722716, 75.37799573987363];[83, 68, 48];[0.09404675703422782, 0.1980692180117316, 0.30788402495403844];[5, 56, 94];21.838;22.438;jan2023-401_120-034_SPEAKER_01_5.TextGrid;1r1kutp
jan2023-401_120-034_SPEAKER_01;coming;VERB;2;Oo;Oo;Oo;[56.3, 50.3];Oo;Oo;oO;[146.50092534057913, 132.73703987173346];[67, 52];[77.60146162474413, 75.77640916595307];[72, 53];[0.15562462755528017, 0.1843753724447197];[30, 46];26.882;27.222;jan2023-401_120-034_SPEAKER_01_5.TextGrid;TVH6b2h
jan2023-401_120-034_SPEAKER_01;transition;NOUN;3;oOo;oOo;Ooo;[42, 38.3, 37.7];Ooo;Ooo;ooO;[144.34000912911407, 135.94443325786872, 123.44696304501645];[65, 57, 28];[74.15347683615066, 71.81608784935806, 71.92402911924208];[29, 16, 17];[0.1587090092571728, 0.17946527470117246, 0.2228257160416547];[32, 42, 68];35.608;36.169;jan2023-401_120-034_SPEAKER_01_5.TextGrid;0clJRRi
jan2023-401_120-034_SPEAKER_01;between;ADP;2;oO;oO;oO;[25.7, 61.7];oO;oO;oO;[121.80660411860622, 138.79207714051833];[24, 60];[75.08780263759678, 76.78128514534072];[45, 64];[0.1137259938349402, 0.2062740061650601];[8, 61];36.989;37.309;jan2023-401_120-034_SPEAKER_01_5.TextGrid;lKAeTpd
jan2023-401_120-034_SPEAKER_01;without;ADP;2;oO;oO;oO;[49.7, 52.3];Oo;oO;oO;[128.95246248645347, 120.12396756230531];[46, 19];[76.91536767745387, 79.85760440141243];[65, 86];[0.16662748825224583, 0.1933725117477536];[38, 52];43.193;43.553;jan2023-401_120-034_SPEAKER_01_5.TextGrid;24fsx2d
jan2023-401_120-034_SPEAKER_01;testing;NOUN;2;Oo;Oo;oO;[10.7, 56.3];oO;oO;oO;[105.40098927921701, 134.93795697275183];[2, 56];[67.90571256218567, 74.91480367291172];[3, 43];[0.15247124357962605, 0.22852875642037418];[27, 70];59.943;60.324;jan2023-401_120-034_SPEAKER_01_5.TextGrid;TlhF1A4
jan2023-401_120-034_SPEAKER_01;succeed;VERB;2;oO;oO;oO;[57.3, 61.3];Oo;oO;oO;[143.8119027657154, 123.25334395126141];[64, 27];[76.01621078298125, 77.60555410709246];[54, 72];[0.19700165131612835, 0.2629983486838654];[54, 85];67.471;67.931;jan2023-401_120-034_SPEAKER_01_5.TextGrid;Nu6oMZZ
jan2023-401_120-034_SPEAKER_01;didn't;AUX+PART;2;Oo;Oo;oO;[44, 64.3];oO;Oo;oO;[127.51081325116657, 133.53297807922024];[41, 54];[78.85218996703698, 77.47556967670542];[85, 70];[0.09630935733186163, 0.22369064266814576];[6, 69];68.192;68.512;jan2023-401_120-034_SPEAKER_01_5.TextGrid;Cjo7c68
jan2023-401_120-034_SPEAKER_01;translate;VERB;2;oO;oO;oO;[34.3, 56.7];Oo;oO;oO;[122.03921540308947, 122.02528773045664];[26, 25];[71.52798609245278, 76.35091541610356];[12, 59];[0.2167103720489223, 0.26428962795108646];[65, 86];68.972;69.453;jan2023-401_120-034_SPEAKER_01_5.TextGrid;qXZftum
jan2023-401_120-034_SPEAKER_01;human;NOUN;2;Oo;Oo;OO;[23, 23];Oo;Oo;oO;[117.77969598906593, 98.07628009854224];[14, 2];[74.66360216844122, 69.07284357701444];[37, 5];[0.13286196029920916, 0.20713803970079425];[18, 62];70.314;70.654;jan2023-401_120-034_SPEAKER_01_5.TextGrid;mEuLNA2
jan2023-401_120-034_SPEAKER_01;increase;VERB;2;oO/Oo;oO;oO;[65.3, 84.7];Oo;oO;oO;[165.44724052328803, 157.9130880897181];[83, 78];[77.55335714203743, 78.80921764149727];[70, 84];[0.18095220449465899, 0.279047795505349];[43, 92];85.49;85.95;jan2023-401_120-034_SPEAKER_01_5.TextGrid;iSa61YP
jan2023-401_120-034_SPEAKER_01;performance;NOUN;3;oOo;oOo;Ooo;[68.3, 35.7, 42.3];Ooo;Ooo;ooO;[161.87560039878187, 125.12842423641743, 117.59391523346157];[81, 34, 13];[83.29967540749296, 74.46289665647238, 73.59832379568927];[95, 32, 26];[0.1549042770110276, 0.17808148890144082, 0.26801423408753067];[29, 41, 88];87.952;88.553;jan2023-401_120-034_SPEAKER_01_5.TextGrid;igMMCT8
jan2023-401_120-034_SPEAKER_01;scientific;ADJ;4;ooOo;ooOo;oOoo;[69.7, 72.7, 51, 58];oOoo;Oooo;oooO;[141.91583228222473, 145.6504477188422, 121.71374146804293, 119.39065669781982];[63, 66, 24, 18];[76.96397915170957, 76.41614761120255, 75.97815198500541, 76.38506577837579];[66, 61, 54, 60];[0.25053717846356593, 0.2720871339054467, 0.24359979146164035, 0.3157758961693471];[80, 91, 75, 96];1.853;2.935;jan2023-401_120-034_SPEAKER_01_6.TextGrid;LvV3zou
jan2023-401_120-034_SPEAKER_01;lessons;NOUN;2;Oo;Oo;oO;[36.7, 58];oO;oO;oO;[128.66767556430347, 132.6547197812392];[45, 51];[72.81776366384523, 74.12457898887854];[22, 29];[0.17972324997551814, 0.3012767500244822];[43, 94];3.376;3.857;jan2023-401_120-034_SPEAKER_01_6.TextGrid;JgBtBBR
jan2023-401_120-034_SPEAKER_01;maybe;ADV;2;Oo;Oo;oO;[73.3, 75.3];Oo;oO;oO;[206.12055731260747, 156.98527144060074];[94, 77];[81.35024758462603, 82.2099735974073];[91, 94];[0.1621640624953855, 0.19783593750461392];[35, 55];3.894;4.254;jan2023-401_120-034_SPEAKER_01_7.TextGrid;LN4lS28
jan2023-401_120-034_SPEAKER_01;maybe;ADV;2;Oo;Oo;oO;[66.7, 72];oO;oO;oO;[178.38390326765486, 193.13054431356775];[89, 91];[83.57777285167654, 88.33520002186899];[96, 99];[0.13115495146988998, 0.1498450485301106];[15, 26];4.334;4.615;jan2023-401_120-034_SPEAKER_01_7.TextGrid;l0MSw37
jan2023-401_120-034_SPEAKER_01;speedy;ADJ;2;Oo;Oo;Oo;[80.7, 45.3];Oo;Oo;Oo;[196.72069652233054, 175.27862356654208];[92, 88];[79.27832358196098, 74.52315148328785];[86, 35];[0.21500365179012082, 0.12599634820987937];[64, 13];7.755;8.096;jan2023-401_120-034_SPEAKER_01_8.TextGrid;LjH6mT7
jan2023-401_120-034_SPEAKER_01;okay;INTJ;2;oO;oO;oO;[58.3, 75];Oo;oO;oO;[236.84079089755284, 226.31188978642118];[95, 94];[78.00113698094816, 82.20813766996018];[78, 94];[0.074853490582095, 0.1651465094179052];[2, 37];9.337;9.577;jan2023-401_120-034_SPEAKER_01_8.TextGrid;46s77Je
jan2023-401_120-034_SPEAKER_01;compromise;VERB;3;Ooo;Ooo;oOo;[48.3, 82.7, 77.7];ooO;Ooo;oOo;[127.01356046299635, 406.9135618255574, 481.03776888642506];[40, 97, 98];[86.57780617592871, 83.95496593332535, 80.89136227330371];[98, 97, 90];[0.09971435896851366, 0.19754247680518855, 0.18374316422629788];[7, 54, 45];0.877;1.358;jan2023-401_120-034_SPEAKER_01_9.TextGrid;VCNi0QQ
jan2023-401_120-034_SPEAKER_02;maybe;ADV;2;Oo;Oo;Oo;[55, 44];Oo;Oo;oO;[206.06208851952647, 177.38632200096333];[66, 33];[81.60347014723425, 81.05040948993691];[66, 33];[0.14285711773282328, 0.21714288226717704];[33, 66];2.272;2.632;jan2023-401_120-034_SPEAKER_02_0.TextGrid;skNTt3S
jan2023-402_146-048_SPEAKER_00;agree;VERB;2;oO;oO;oO;[47.7, 68.3];Oo;oO;oO;[283.27367211120395, 281.43374252505447];[87, 84];[71.48794499432387, 72.19107383444842];[47, 50];[0.11483339041858498, 0.2251666095814151];[9, 71];0.96;1.3;jan2023-402_146-048_SPEAKER_00_0.TextGrid;FjAZA97
jan2023-402_146-048_SPEAKER_00;testing;NOUN;2;Oo;Oo;oO;[35.7, 77];oO;oO;oO;[231.99332844387772, 329.7119981502219];[28, 97];[68.33082326922792, 75.06579143719604];[24, 75];[0.1967721520688901, 0.20322784793111026];[55, 59];13.964;14.364;jan2023-402_146-048_SPEAKER_00_0.TextGrid;DatyUC1
jan2023-402_146-048_SPEAKER_00;idea;NOUN;3;oOo;oOo;Ooo;[81, 68, 36.7];Ooo;oOo;Ooo;[300.91174215706445, 273.43879682567143, 249.98708984041625];[91, 82, 56];[72.62641308834587, 72.8189079431677, 71.4183063188647];[56, 58, 46];[0.4002398298193661, 0.214121016927578, 0.10563915325305828];[96, 64, 8];18.865;19.585;jan2023-402_146-048_SPEAKER_00_0.TextGrid;gslnNqG
jan2023-402_146-048_SPEAKER_00;testing;NOUN;2;Oo;Oo;oO;[37.3, 62];oO;oO;Oo;[234.24070930412753, 293.28803068542186];[33, 89];[71.25963330860357, 74.79145322766469];[43, 72];[0.16976454608521152, 0.15023545391478876];[36, 25];28.208;28.528;jan2023-402_146-048_SPEAKER_00_0.TextGrid;ohXz9UD
jan2023-402_146-048_SPEAKER_00;important;ADJ;3;oOo;oOo;ooO;[39.7, 35.7, 67];ooO;ooO;ooO;[255.21296382035635, 247.8571627624209, 271.0639782184641];[67, 50, 80];[71.83541053880043, 66.56240316740676, 74.1879256395101];[49, 12, 71];[0.08046430113698477, 0.1884923021574494, 0.19204339670556436];[3, 45, 50];37.616;38.077;jan2023-402_146-048_SPEAKER_00_0.TextGrid;7dA7qIM
jan2023-402_146-048_SPEAKER_00;technology;NOUN;4;oOoo;oOoo;oOoo;[61.7, 68.7, 64.7, 36.7];ooOo;oOoo;Oooo;[285.67858693924677, 294.58335383074945, 295.25244940963006, 282.21425339159384];[88, 90, 91, 86];[73.45367780561264, 77.27246283081804, 77.0642517849917, 66.71646217302299];[66, 89, 87, 14];[0.1566343405749886, 0.1515010780415036, 0.13377722498726818, 0.11908735639623957];[31, 27, 16, 10];3.012;3.573;jan2023-402_146-048_SPEAKER_00_1.TextGrid;wvxTQIE
jan2023-402_146-048_SPEAKER_00;animal;NOUN;3;Ooo;Ooo;Ooo;[58.3, 41, 50.3];ooO;Ooo;ooO;[244.65895093672754, 244.49665207900932, 245.77798778967932];[46, 45, 48];[71.63266454389542, 69.97996942571034, 66.45147137862811];[48, 34, 11];[0.2496639221468291, 0.18620531979934096, 0.3051307580538296];[81, 44, 92];4.113;4.854;jan2023-402_146-048_SPEAKER_00_1.TextGrid;dIrA4iR
jan2023-402_146-048_SPEAKER_00;evolution;NOUN;4;ooOo;ooOo;oOoo;[55.3, 67, 48.7, 35.3];oooO;oOoo;Oooo;[250.69502046844505, 251.56990298849846, 248.59696882854564, 275.72204519072113];[58, 61, 54, 83];[67.9931371049309, 73.14407566332544, 68.93644720155369, 68.29326037602432];[22, 61, 27, 23];[0.26970846785965996, 0.24242951916544264, 0.21438027609706367, 0.053481736877833086];[86, 79, 65, 0];6.214;6.994;jan2023-402_146-048_SPEAKER_00_10.TextGrid;m9TOLOR
jan2023-402_146-048_SPEAKER_00;technology;NOUN;4;oOoo;oOoo;oooO;[22, 16.7, 19.3, 51.3];oooO;oooO;oooO;[230.76270702801236, 214.78979290165998, 203.21988735154576, 260.6263230462063];[26, 8, 4, 74];[65.83611598812791, 67.38831804647435, 66.70029905688493, 67.58884732686762];[8, 16, 13, 17];[0.1569365986023401, 0.15113736034074332, 0.18072069620312803, 0.21120534485378784];[32, 26, 41, 63];7.455;8.155;jan2023-402_146-048_SPEAKER_00_10.TextGrid;J3qA8wc
jan2023-402_146-048_SPEAKER_00;really;ADV;2;Oo;Oo;Oo;[66, 50.3];Oo;Oo;oO;[253.02571103234658, 224.52029650599835];[65, 13];[73.65131631954105, 71.28845152878968];[67, 44];[0.21769409505624804, 0.38330590494375194];[66, 94];0.363;0.964;jan2023-402_146-048_SPEAKER_00_11.TextGrid;zKMGYeF
jan2023-402_146-048_SPEAKER_00;completely;ADV;3;oOo;oOo;oOo;[57.7, 71, 55.3];Ooo;oOo;oOo;[281.6121699813381, 256.0803494116713, 260.661459059596];[85, 68, 75];[72.96373618005097, 74.80467143465017, 72.21386365760156];[60, 73, 51];[0.15255536727126895, 0.23212548715266368, 0.17531914557606743];[28, 72, 40];1.064;1.624;jan2023-402_146-048_SPEAKER_00_11.TextGrid;sLx4DMB
jan2023-402_146-048_SPEAKER_00;possible;ADJ;3;Ooo;Ooo;ooO;[46, 49.3, 58.3];oOo;ooO;oOo;[248.98468775349883, 265.2358929125896, 252.59467581948164];[55, 76, 64];[72.72295565409026, 68.8388971478826, 75.90839023269007];[58, 26, 78];[0.1481743541996985, 0.188534695404581, 0.16429095039572061];[25, 46, 33];1.704;2.205;jan2023-402_146-048_SPEAKER_00_11.TextGrid;uvQIQJb
jan2023-402_146-048_SPEAKER_00;testing;NOUN;2;Oo;Oo;oO;[53.7, 86.3];oO;oO;oO;[248.3113729761344, 329.31030815583006];[53, 96];[73.6003439267275, 78.64885565904821];[66, 95];[0.1809053872645805, 0.21909461273541986];[42, 68];9.131;9.531;jan2023-402_146-048_SPEAKER_00_11.TextGrid;ndpxULY
jan2023-402_146-048_SPEAKER_00;reduce;VERB;2;oO;oO;oO;[27.3, 65.3];oO;oO;oO;[219.1022640527786, 268.7973854246136];[11, 78];[70.53314715249942, 71.3060609570927];[37, 45];[0.16868303745184932, 0.23231696254815226];[34, 73];11.152;11.553;jan2023-402_146-048_SPEAKER_00_11.TextGrid;OfBd3mn
jan2023-402_146-048_SPEAKER_00;about;ADP;2;oO;oO;oO;[50.7, 53];Oo;Oo;oO;[247.83448550029473, 229.71818246345552];[50, 23];[78.28107145413233, 76.75969736171189];[94, 85];[0.10672189779199925, 0.19327810220800146];[8, 51];24.944;25.244;jan2023-402_146-048_SPEAKER_00_11.TextGrid;RMfz3Qm
jan2023-402_146-048_SPEAKER_00;problem;NOUN;2;Oo;Oo;oO;[60.3, 60.7];Oo;Oo;oO;[259.22907911505416, 251.00819939583144];[72, 59];[77.23626508945812, 76.45106428931813];[88, 82];[0.14188191294014985, 0.1791180870598481];[21, 41];25.544;25.865;jan2023-402_146-048_SPEAKER_00_11.TextGrid;uK0E36g
jan2023-402_146-048_SPEAKER_00;solution;NOUN;3;oOo;oOo;ooO;[7.7, 8, 24.3];Ooo;Ooo;ooO;[218.02670656510952, 212.95525211020689, 216.39786039593855];[9, 7, 8];[64.15278488669054, 60.55192009476909, 61.916879856476044];[7, 2, 3];[0.10222982945606773, 0.1280364437987629, 0.21073372674516833];[7, 15, 62];29.45;29.891;jan2023-402_146-048_SPEAKER_00_11.TextGrid;2WxYYku
jan2023-402_146-048_SPEAKER_00;objective;ADJ;3;oOo;oOo;ooO;[64.3, 35.3, 70.3];ooO;Ooo;Ooo;[231.0803505665413, 227.9990335948301, 317.1350717523371];[27, 19, 93];[73.91959459809684, 56.56442116043038, 70.36572212566553];[68, 0, 36];[0.4205230454310378, 0.2699690184633372, 0.2505079361056257];[98, 87, 82];14.498;15.439;jan2023-402_146-048_SPEAKER_00_12.TextGrid;7yksMdg
jan2023-402_146-048_SPEAKER_00;testing;VERB;2;Oo;Oo;oO;[44, 69.7];oO;oO;oO;[233.71055516867554, 234.3269112154636];[31, 33];[69.78869857842571, 76.49534519999135];[32, 83];[0.2198142430915766, 0.34118575690842334];[69, 93];17.48;18.041;jan2023-402_146-048_SPEAKER_00_12.TextGrid;lc0xJRf
jan2023-402_146-048_SPEAKER_00;favor;NOUN;2;Oo;Oo;oO;[70, 71.3];oO;oO;oO;[256.44271613282604, 258.07699228862356];[69, 70];[76.57680234378918, 76.84540637120813];[84, 86];[0.19865804247865881, 0.202341957521341];[57, 58];22.303;22.704;jan2023-402_146-048_SPEAKER_00_12.TextGrid;jWzzxNU
jan2023-402_146-048_SPEAKER_00;testing;NOUN;2;Oo;Oo;oO;[29.3, 77];oO;oO;oO;[235.86359804620656, 276.44230818437734];[37, 83];[67.98604544593327, 73.34733429686615];[21, 64];[0.15509118326082216, 0.264908816739176];[30, 84];24.585;25.005;jan2023-402_146-048_SPEAKER_00_12.TextGrid;btIgMW9
jan2023-402_146-048_SPEAKER_00;against;ADP;2;oO;oO;Oo;[59.3, 10];Oo;Oo;Oo;[230.2709164683843, 78.74562899054607];[25, 0];[75.97825236983323, 67.31475632496463];[79, 16];[0.23340022702110375, 0.12759977297889336];[74, 14];25.405;25.766;jan2023-402_146-048_SPEAKER_00_12.TextGrid;ia4UDym
jan2023-402_146-048_SPEAKER_00;testing;NOUN;2;Oo;Oo;oO;[21.7, 72];oO;oO;oO;[225.71193446010136, 328.92325649228087];[16, 95];[63.54238384512989, 69.96268469975898];[6, 33];[0.18586148020416715, 0.2741385197958337];[43, 88];26.246;26.706;jan2023-402_146-048_SPEAKER_00_12.TextGrid;WSI7mU8
jan2023-402_146-048_SPEAKER_00;very;ADV;2;Oo;Oo;Oo;[45.3, 32.7];Oo;Oo;Oo;[243.49218659107518, 234.203849449145];[44, 32];[74.93322759295842, 73.21191104220452];[74, 62];[0.13791911425363423, 0.08308088574636585];[18, 4];31.227;31.448;jan2023-402_146-048_SPEAKER_00_12.TextGrid;xMZtIza
jan2023-402_146-048_SPEAKER_00;important;ADJ;3;oOo;oOo;ooO;[42.3, 57.3, 70];ooO;oOo;oOo;[229.65150581355562, 225.53461769517966, 251.18936534853583];[22, 16, 60];[67.02250468052422, 72.70547585553166, 72.42945581574271];[15, 57, 53];[0.2903911941237993, 0.4511148032690251, 0.4024940026071775];[90, 99, 97];31.508;32.652;jan2023-402_146-048_SPEAKER_00_12.TextGrid;OWpCzGj
jan2023-402_146-048_SPEAKER_00;favour;NOUN;2;Oo;Oo;Oo;[68, 42.3];Oo;Oo;Oo;[237.28963542252148, 222.17346543635608];[39, 12];[75.73084645774236, 70.82905020336766];[76, 40];[0.28705247274053747, 0.23394752725946333];[89, 75];8.594;9.115;jan2023-402_146-048_SPEAKER_00_2.TextGrid;r0F5x7O
jan2023-402_146-048_SPEAKER_00;tasting;NOUN;2;Oo;Oo;OO;[27.3, 27.3];Oo;Oo;oO;[212.61242210010866, 106.54671308906018];[6, 1];[66.43470979428176, 59.53465218627972];[10, 1];[0.2151606649490887, 0.2458393350509116];[66, 80];10.655;11.116;jan2023-402_146-048_SPEAKER_00_2.TextGrid;4ndZavt
jan2023-402_146-048_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[55.3, 80.7];oO;oO;oO;[270.9938728983801, 539.4377690751818];[79, 99];[74.06347238726516, 76.49743174467648];[70, 83];[0.13686391344812654, 0.20413608655187343];[17, 60];0.704;1.045;jan2023-402_146-048_SPEAKER_00_3.TextGrid;rYyqPpC
jan2023-402_146-048_SPEAKER_00;also;ADV;2;Oo;Oo;Oo;[88, 56];Oo;oO;Oo;[268.2331491962539, 260.556597724831];[77, 73];[77.80688088912466, 78.00726461589956];[92, 93];[0.38917488373777154, 0.07182511626222876];[95, 2];5.189;5.65;jan2023-402_146-048_SPEAKER_00_3.TextGrid;FMGoZG5
jan2023-402_146-048_SPEAKER_00;concerned;ADJ;2;oO;oO;oO;[40, 45];oO;Oo;oO;[233.00894352776538, 242.87460084708658];[29, 42];[70.95377063011304, 65.6964369341221];[41, 8];[0.19167364243912033, 0.26932635756087997];[50, 85];5.93;6.391;jan2023-402_146-048_SPEAKER_00_3.TextGrid;p30dL3N
jan2023-402_146-048_SPEAKER_00;our;PRON;2;Oo;Oo;oO;[29, 50.3];oO;oO;oO;[233.2413294558062, 234.48429778033343];[30, 34];[72.28059796828029, 73.4392112332391];[52, 65];[0.08381580378579301, 0.19618419621420813];[5, 52];10.081;10.361;jan2023-402_146-048_SPEAKER_00_4.TextGrid;edHERnZ
