spk;lab;pos;lenSyllxpos;expectedShapes;expectedShape;observedShape;globalDeciles;F0shape;dBshape;durshape;syllF0;F0Deciles;sylldB;dBDeciles;sylldur;durDeciles;F0min;F0max;F0sd;syllmfa_equals_syllnuclei;deb;fin;file;ID
dec2022-002_032-044_SPEAKER_00;issue;NOUN;2;Oo;Oo;Oo;[63.3, 55.3];Oo;Oo;oO;[140.22367939628998, 126.02440322576452];[86, 69];[66.21092359017331, 61.15191784370141];[61, 24];[0.030000000000001137, 0.08000000000000185];[43, 73];120.36903575293736;133.728439888986;4.6542270980363964;False;21.18;21.32;dec2022-002_032-044_SPEAKER_00_2.TextGrid;LXGVgcH
dec2022-002_032-044_SPEAKER_00;equation;NOUN;3;oOo;oOo;Ooo;[63, 39.7, 59.3];ooO;Ooo;Ooo;[123.5493759934275, 119.18044808195971, 139.04337677006404];[65, 53, 83];[65.14113381782334, 61.08656204523112, 65.06807615879929];[53, 23, 52];[0.0799999999999983, 0.030000000000001137, 0.030000000000001137];[71, 43, 43];138.40914876113328;139.5354969404964;0.497249242898039;False;22.75;23.24;dec2022-002_032-044_SPEAKER_00_2.TextGrid;jCBrXER
dec2022-002_032-044_SPEAKER_00;system;NOUN;2;Oo;Oo;oO;[54.3, 77];oO;oO;Oo;[114.81113461043707, 130.0062697445881];[34, 75];[65.0574974034377, 69.14782832959733];[52, 81];[0.09999999999999787, 0.08999999999999986];[77, 75];127.14298778492989;135.20838818809497;3.1153786614612833;False;27.89;28.58;dec2022-002_032-044_SPEAKER_00_2.TextGrid;ayKyrFY
dec2022-002_032-044_SPEAKER_00;different;ADJ;2;Ooo/Oo;Oo;oO;[22.3, 49];oO;oO;oO;[109.15134644592972, 113.88264969173923];[14, 30];[55.623628249539024, 65.90970599578502];[10, 60];[0.030000000000001137, 0.05000000000000071];[43, 57];112.01293791502926;116.43652071604721;1.744878934345419;False;28.9;29.64;dec2022-002_032-044_SPEAKER_00_2.TextGrid;c5qk2Hp
dec2022-002_032-044_SPEAKER_00;example;NOUN;3;oOo;oOo;ooO;[30.3, 21, 45.7];ooO;Ooo;Ooo;[108.34032372704168, 109.95832759044157, 196.78991992984507];[11, 15, 93];[61.03696233677332, 50.95092971374493, 45.25611262471974];[22, 5, 1];[0.05000000000000426, 0.030000000000001137, 0.030000000000001137];[58, 43, 43];186.87595064220693;206.7038892174832;8.532586210185405;False;33.33;33.7;dec2022-002_032-044_SPEAKER_00_2.TextGrid;pIShH3X
dec2022-002_032-044_SPEAKER_00;university;NOUN;5;ooOoo;ooOoo;ooOoo;[50, 26.7, 65.7, 59, 52];oooOo;ooOoo;ooOoo;[129.2106047548062, 117.46023180817369, 115.38603122342961, 133.173738047408, 117.99438633283799];[74, 46, 36, 78, 49];[62.25965297849272, 62.506593702372975, 66.91730197402934, 62.33863225276964, 66.67229691832193];[28, 30, 67, 28, 64];[0.03999999999999915, 0.02999999999999403, 0.30000000000000426, 0.0799999999999983, 0.030000000000001137];[48, 4, 94, 71, 43];115.51681149897898;119.52201654258208;1.8832117593850015;False;35.03;35.78;dec2022-002_032-044_SPEAKER_00_2.TextGrid;GGLQtre
dec2022-002_032-044_SPEAKER_00;others;NOUN;2;Oo;Oo;oO;[32, 50.3];Oo;oO;oO;[147.23944468967204, 139.50230822716287];[88, 85];[50.332398670205734, 61.04336051829634];[4, 23];[0.02999999999999403, 0.030000000000001137];[4, 43];129.17221088220376;152.0138305079704;9.894805356518651;False;36.2;36.34;dec2022-002_032-044_SPEAKER_00_2.TextGrid;Bcxjeox
dec2022-002_032-044_SPEAKER_00;writing;VERB;2;Oo;Oo;oO;[39.7, 62.3];oO;oO;oO;[116.95864354470788, 146.62361630338927];[43, 87];[62.93766267794713, 63.77974307840795];[33, 41];[0.030000000000001137, 0.05999999999999517];[43, 59];129.27690726484764;162.5317043323895;12.86567850025997;False;36.76;36.98;dec2022-002_032-044_SPEAKER_00_2.TextGrid;ct7fKYn
dec2022-002_032-044_SPEAKER_00;maybe;ADV;2;Oo;Oo;oO;[48.3, 60.7];oO;oO;Oo;[116.7768080985769, 117.79335950182974];[42, 47];[65.40147307977273, 71.622065471536];[55, 92];[0.03999999999999915, 0.030000000000001137];[48, 43];117.30082292359796;118.39827616064845;0.4528469183237923;False;38.46;38.69;dec2022-002_032-044_SPEAKER_00_2.TextGrid;gWRgnAS
dec2022-002_032-044_SPEAKER_00;student;NOUN;2;Oo;Oo;Oo;[85, 67];Oo;oO;Oo;[131.43910050728354, 112.51895806077816];[77, 24];[70.0266496553184, 70.69404569384817];[85, 89];[0.2700000000000031, 0.1600000000000037];[93, 88];109.84608972092721;120.96678062976788;3.0170240108783375;False;38.96;39.64;dec2022-002_032-044_SPEAKER_00_2.TextGrid;lYa6MbM
dec2022-002_032-044_SPEAKER_00;maybe;ADV;2;Oo;Oo;Oo;[45, 20];Oo;Oo;Oo;[110.10795611785923, 109.12643479289216];[16, 13];[68.19098875712449, 64.2255692020356];[76, 43];[0.030000000000001137, 0.02999999999999403];[43, 4];108.76804382661358;109.50667505084532;0.3698000338189949;False;42.06;42.66;dec2022-002_032-044_SPEAKER_00_2.TextGrid;rUvbHS1
dec2022-002_032-044_SPEAKER_00;difficult;ADJ;3;Ooo;Ooo;ooO;[10.3, 43, 60];ooO;ooO;oOo;[109.32588144435593, 114.08006832891701, 130.34102908433354];[15, 30, 76];[56.796259795427936, 60.96619501483361, 66.18844610802208];[12, 22, 61];[0.02999999999999403, 0.09000000000000341, 0.030000000000001137];[4, 77, 43];128.35609362574985;133.9530860920152;2.470780354321256;False;43.74;44.38;dec2022-002_032-044_SPEAKER_00_2.TextGrid;LgOqoqZ
dec2022-002_032-044_SPEAKER_00;technology;NOUN;4;oOoo;oOoo;oOoo;[60.3, 65.3, 42, 34];Oooo;oOoo;ooOo;[126.99828571113298, 124.03361686964445, 121.31347458179619, 118.8280962099355];[72, 65, 60, 51];[66.82378673571432, 70.69160475344846, 59.24574321673208, 54.90900320608552];[66, 88, 18, 8];[0.030000000000001137, 0.030000000000001137, 0.03999999999999915, 0.030000000000001137];[43, 43, 48, 43];118.48590403745331;119.19289593876296;0.31651550376802523;False;45.68;47.04;dec2022-002_032-044_SPEAKER_00_2.TextGrid;TtGIhCD
dec2022-002_032-044_SPEAKER_00;writing;VERB;2;Oo;Oo;Oo;[67.7, 35.3];oO;Oo;Oo;[113.27296700881506, 117.81232285220233];[27, 47];[69.86057901701511, 58.86285473035194];[83, 16];[0.259999999999998, 0.030000000000001137];[93, 43];115.44734925694488;121.06405326232611;2.656472771453233;False;48.08;49.0;dec2022-002_032-044_SPEAKER_00_2.TextGrid;q2lXOMj
dec2022-002_032-044_SPEAKER_00;suggest;VERB;2;oO;oO;oO;[79.3, 95.7];oO;OO;oO;[150.0628201029645, 164.78324507366935];[89, 92];[74.81998377020061, 74.74203056918122];[99, 99];[0.040000000000000036, 0.4099999999999997];[50, 96];116.76965687333247;490.0648530788306;96.90658601681399;True;2.3;3.31;dec2022-002_032-044_SPEAKER_00_3.TextGrid;4v2BjMI
dec2022-002_032-044_SPEAKER_00;moderate;VERB;3;Ooo/Ooo;Ooo;ooO;[28, 48, 58.7];oOo;oOO;ooO;[117.85288732207971, 122.86957978001882, 121.68857208114858];[48, 64, 61];[60.34029275372246, 66.70383671592062, 66.70383671592062];[21, 65, 65];[0.03000000000000025, 0.03000000000000025, 0.040000000000000036];[15, 15, 50];119.5925868153362;123.58592565413288;1.8474613789024044;False;4.17;4.59;dec2022-002_032-044_SPEAKER_00_3.TextGrid;WA8cGAH
dec2022-002_032-044_SPEAKER_00;paper;NOUN;2;Oo;Oo;oO;[38.3, 82.7];oO;oO;oO;[117.81401382520592, 120.6690524025016];[47, 57];[65.5113570964236, 72.88565676324735];[57, 96];[0.02999999999999936, 0.35000000000000053];[11, 95];116.89647103213838;131.66832084741208;4.21564780364974;True;5.79;6.23;dec2022-002_032-044_SPEAKER_00_3.TextGrid;sBdmqry
dec2022-002_032-044_SPEAKER_00;paper;NOUN;2;Oo;Oo;oO;[31, 62];Oo;oO;oO;[125.7029034818961, 109.17194880753765];[68, 14];[57.61189435110078, 67.72735909832424];[14, 73];[0.02999999999999936, 0.8800000000000008];[11, 99];102.97448044993895;120.95325203105543;3.7518878301632976;True;8.11;9.08;dec2022-002_032-044_SPEAKER_00_3.TextGrid;hCp83uM
dec2022-002_032-044_SPEAKER_00;methodology;NOUN;5;ooOoo;ooOoo;oOooo;[63, 82.3, 78.7, 74.3, 38.7];Ooooo;oooOo;oOooo;[586.7036437714743, 126.03558399158536, 127.30081400185807, 123.18650466868459, 124.1370525642427];[99, 70, 72, 65, 66];[68.96817512165599, 72.62344807865209, 72.85752412451164, 73.18156057654758, 54.13305518640149];[79, 96, 96, 97, 7];[0.02999999999999936, 0.11999999999999922, 0.07000000000000028, 0.0600000000000005, 0.030000000000001137];[11, 81, 68, 61, 43];123.19714348726089;125.47839910336734;0.9964144953294765;False;9.63;10.72;dec2022-002_032-044_SPEAKER_00_3.TextGrid;DICrFmN
dec2022-002_032-044_SPEAKER_00;even;ADV;2;Oo;Oo;oO;[37.7, 47.7];Oo;oO;oO;[125.63666701338549, 117.01939836836475];[68, 43];[63.15077633566516, 64.5592751370664];[34, 46];[0.02999999999999936, 0.049999999999998934];[11, 54];115.88055230824666;118.22017928632324;0.9057368537516329;False;10.9;11.15;dec2022-002_032-044_SPEAKER_00_3.TextGrid;DNvIz3H
dec2022-002_032-044_SPEAKER_00;introduce;VERB;3;ooO;ooO;Ooo;[78.3, 68.7, 17];Ooo;Ooo;oOo;[121.21426952033629, 111.31832954131174, 107.27811643176071];[59, 20, 8];[72.62293724236788, 70.52580754802398, 41.35469007648189];[95, 87, 0];[0.11999999999999922, 0.6799999999999997, 0.030000000000001137];[81, 99, 43];106.78808531825833;107.7681475452631;0.4217516314929405;False;11.98;13.26;dec2022-002_032-044_SPEAKER_00_3.TextGrid;38sVM2f
dec2022-002_032-044_SPEAKER_00;technology;NOUN;4;oOoo;oOoo;oooO;[31.3, 30, 58.7, 76.3];oooO;ooOo;oooO;[113.52623373633838, 115.81228841566274, 115.49220148046685, 120.90155269231177];[27, 39, 37, 58];[65.45554538062264, 63.698331590032986, 69.34727031881879, 68.27288404732745];[56, 40, 82, 76];[0.02999999999999936, 0.02999999999999936, 0.05000000000000071, 0.3099999999999987];[11, 11, 57, 95];117.71662571377698;123.63370371446811;1.5396453924944735;True;13.48;14.36;dec2022-002_032-044_SPEAKER_00_3.TextGrid;dVPDd44
dec2022-002_032-044_SPEAKER_00;problem;NOUN;2;Oo;Oo;Oo;[38, 32.7];oO;Oo;Oo;[110.49434382276992, 116.06803989532328];[17, 40];[65.31266065321202, 65.00413057499208];[54, 52];[0.030000000000001137, 0.029999999999997584];[43, 6];113.91982828031978;118.17742479399605;2.1290637974806828;True;18.71;19.0;dec2022-002_032-044_SPEAKER_00_3.TextGrid;2TeDhrb
dec2022-002_032-044_SPEAKER_00;investment;NOUN;3;oOo;oOo;ooO;[37, 31.3, 63.7];Ooo;ooO;ooO;[117.25832816690745, 108.79556777771413, 116.89784820488457];[44, 12, 42];[58.93249227110623, 66.91270102387014, 67.16183848111471];[17, 67, 69];[0.040000000000000036, 0.03000000000000025, 0.11000000000000032];[50, 15, 80];115.57555924866315;118.2822413387776;0.7106876336484047;False;7.35;8.02;dec2022-002_032-044_SPEAKER_00_4.TextGrid;KqcbtvD
dec2022-002_032-044_SPEAKER_00;very;ADV;2;Oo;Oo;Oo;[52.3, 28.7];Oo;Oo;Oo;[108.68745727174472, 101.76960124138003];[12, 0];[65.07000270794094, 64.1538519901999];[53, 43];[0.23000000000000043, 0.030000000000001137];[92, 43];100.57639304591629;102.92474672756842;1.0182055494599742;False;13.38;13.8;dec2022-002_032-044_SPEAKER_00_4.TextGrid;QccKkcc
dec2022-002_032-044_SPEAKER_00;happy;ADJ;2;Oo;Oo;Oo;[10.7, 6.3];OO;Oo;OO;[102.97070443691325, 102.91682533468105];[1, 1];[59.96557488054305, 52.521132678959795];[20, 7];[0.02999999999999936, 0.02999999999999936];[11, 11];102.68835912866513;103.09293195025744;0.20730638443144458;False;13.8;13.92;dec2022-002_032-044_SPEAKER_00_4.TextGrid;VJUNKFY
dec2022-002_032-044_SPEAKER_00;careful;ADJ;2;Oo;Oo;Oo;[64, 49.3];oO;Oo;Oo;[115.5688682435634, 125.19670147103439];[38, 67];[73.60196657328508, 67.92512814129144];[97, 75];[0.05000000000000071, 0.029999999999997584];[57, 6];122.80064251755118;126.99037450885228;2.1588457872847084;True;18.05;18.71;dec2022-002_032-044_SPEAKER_00_4.TextGrid;dmZIBFg
dec2022-002_032-044_SPEAKER_00;maintain;VERB;2;oO;oO;oO;[31, 71.7];oO;oO;oO;[106.7396907169963, 114.70496056603372];[7, 33];[63.405846947951964, 71.63250832911247];[35, 93];[0.0400000000000027, 0.19000000000000128];[51, 89];113.33187462189056;116.49650219510332;0.9246751601077006;True;19.61;20.3;dec2022-002_032-044_SPEAKER_00_4.TextGrid;OZQmQOA
dec2022-002_032-044_SPEAKER_00;methodology;NOUN;5;ooOoo;ooOoo;ooooO;[46.7, 38.7, 17.3, 45.3, 70.3];ooooO;ooooO;ooooO;[111.2400383541892, 106.6217544651725, 106.95174488041017, 107.61751467579042, 118.85413524899022];[20, 6, 7, 8, 51];[67.62390507116974, 66.35155813641839, 63.61516874312099, 67.42781816244297, 69.09864649059513];[72, 62, 39, 71, 80];[0.03999999999999915, 0.03999999999999915, 0.029999999999997584, 0.05000000000000071, 0.10999999999999943];[48, 48, 6, 57, 80];110.85450286389484;126.94235313024524;5.234840702997921;True;21.34;22.06;dec2022-002_032-044_SPEAKER_00_4.TextGrid;UH3I1Tg
dec2022-002_032-044_SPEAKER_00;very;ADV;2;Oo;Oo;oO;[35, 40.3];oO;Oo;oO;[106.2725601692591, 107.96845936531149];[5, 10];[65.57952966999345, 65.25847442306709];[57, 54];[0.030000000000001137, 0.05000000000000071];[43, 57];107.01065534068206;108.8378798137293;0.802303605631;True;22.98;23.3;dec2022-002_032-044_SPEAKER_00_4.TextGrid;4BepWBC
dec2022-002_032-044_SPEAKER_00;important;ADJ;3;oOo;oOo;ooO;[14.7, 44, 48.3];ooO;oOo;ooO;[106.34180201721286, 103.22827654911893, 108.84392967176129];[6, 1, 13];[62.923601331895135, 67.22816176443648, 65.55315702510885];[32, 69, 57];[0.029999999999997584, 0.060000000000002274, 0.08999999999999986];[6, 62, 75];106.54700708788366;111.37177435994164;1.8106679560723837;False;23.3;23.95;dec2022-002_032-044_SPEAKER_00_4.TextGrid;ABuuYVx
dec2022-002_032-044_SPEAKER_00;agree;VERB;2;oO;oO;oO;[24, 47];Oo;oO;oO;[104.14561754801176, 104.07102648689215];[3, 2];[61.92477609411257, 64.80947613418414];[26, 48];[0.030000000000001137, 0.21999999999999886];[43, 91];97.2848886616828;108.44504098302788;4.267887803175307;False;24.47;25.45;dec2022-002_032-044_SPEAKER_00_4.TextGrid;hgIhlXY
dec2022-002_032-044_SPEAKER_00;continue;VERB;3;oOo;oOo;ooO;[44.3, 53, 54];oOo;ooO;oOO;[104.98579977211861, 112.93793840851548, 110.42376263582815];[4, 26, 17];[67.64832036563351, 66.25695711396973, 67.87237638488119];[72, 62, 74];[0.05000000000000071, 0.0799999999999983, 0.0799999999999983];[57, 71, 71];108.62935750305154;111.1026710944837;0.8797393589837829;True;27.37;28.0;dec2022-002_032-044_SPEAKER_00_4.TextGrid;iRuYuzF
dec2022-002_032-044_SPEAKER_00;invest;VERB;2;oO;oO;oO;[50, 55];Oo;oO;oO;[128.59748329989793, 107.89377563532777];[73, 10];[60.014731870487076, 69.0869418006365];[20, 80];[0.05000000000000071, 0.08999999999999986];[57, 75];106.94331752814007;108.67257527873012;0.5782761314171627;True;28.66;29.14;dec2022-002_032-044_SPEAKER_00_4.TextGrid;JjgRRPD
dec2022-002_032-044_SPEAKER_00;further;ADV;2;Oo;Oo;oO;[12, 19.7];Oo;Oo;oO;[108.85612397653793, 108.26046051350932];[13, 11];[59.06671125201007, 50.490752700757696];[17, 5];[0.029999999999997584, 0.030000000000001137];[6, 43];108.12299971434885;108.3979213126698;0.11830741908996995;False;29.14;29.26;dec2022-002_032-044_SPEAKER_00_4.TextGrid;ZeCKrFf
dec2022-002_032-044_SPEAKER_00;century;NOUN;3;Ooo;Ooo;oOo;[53, 61, 49.3];ooO;Ooo;oOo;[401.6551097498543, 450.42244606724796, 457.69141024256555];[96, 97, 98];[60.07309872825756, 59.53768618897984, 53.56229172231327];[20, 18, 7];[0.030000000000001137, 0.07000000000000028, 0.030000000000001137];[43, 68, 43];456.9260495718108;458.4567709133203;0.6587175848167504;False;29.53;29.82;dec2022-002_032-044_SPEAKER_00_4.TextGrid;Vw52c6H
dec2022-002_032-044_SPEAKER_00;student;NOUN;2;Oo;Oo;oO;[30.3, 31];Oo;oO;oO;[116.02842904742609, 104.1225154500966];[40, 3];[55.06258271847175, 63.90920572732808];[8, 42];[0.030000000000001137, 0.03999999999999915];[43, 48];102.71049866775925;105.53453223243393;1.2152705516795324;False;33.81;34.35;dec2022-002_032-044_SPEAKER_00_4.TextGrid;gOrwWlm
dec2022-002_032-044_SPEAKER_01;okay;INTJ;2;oO;oO;oO;[45.3, 80.3];Oo;oO;oO;[138.47728276770718, 112.03187780574203];[91, 55];[61.70781139257081, 67.85971134518408];[33, 90];[0.03, 0.25];[12, 96];103.61359626745843;124.52302988683036;4.897699571654261;False;0.14;0.5;dec2022-002_032-044_SPEAKER_01_0.TextGrid;Ho4nJIN
dec2022-002_032-044_SPEAKER_01;understand;VERB;3;ooO;ooO;ooO;[24, 35, 73];ooO;ooO;ooO;[110.12930129628631, 110.78849672288513, 117.56657792845085];[48, 50, 73];[58.2027322203406, 62.489353547578744, 64.78894943697705];[14, 40, 63];[0.029999999999999916, 0.030000000000000027, 0.08999999999999997];[10, 15, 83];113.56059773230658;123.53111286209062;3.4595541395753386;False;0.56;1.04;dec2022-002_032-044_SPEAKER_01_0.TextGrid;UqUWIY1
dec2022-002_032-044_SPEAKER_01;problems;NOUN;2;Oo;Oo;oO;[61.7, 74];oO;Oo;oO;[109.70188861984391, 109.93278450062641];[45, 47];[68.20790862167624, 67.74079872016438];[92, 89];[0.040000000000000036, 0.10000000000000053];[48, 86];109.50706352956742;110.9020479594262;0.4186349299930562;True;4.61;5.14;dec2022-002_032-044_SPEAKER_01_0.TextGrid;WgGafx0
dec2022-002_032-044_SPEAKER_01;experts;NOUN;2;Oo;Oo;oO;[52, 83.7];oO;oO;oO;[123.22752157628278, 133.04373628034472];[81, 89];[62.08295886095744, 70.91506531283495];[35, 98];[0.030000000000001137, 0.0600000000000005];[40, 64];131.37270270714316;137.2211442615184;2.171543472922704;False;9.86;10.46;dec2022-002_032-044_SPEAKER_01_0.TextGrid;sJeGWyh
dec2022-002_032-044_SPEAKER_01;teachers;NOUN;2;Oo;Oo;oO;[45.3, 86.3];oO;oO;oO;[119.72363906602564, 144.51273421571813];[77, 94];[59.03010636211036, 65.89985870657519];[19, 75];[0.030000000000001137, 0.13000000000000256];[40, 90];139.68105146099873;150.73459918335047;4.023426271113412;False;16.8;17.28;dec2022-002_032-044_SPEAKER_01_0.TextGrid;l6lcYyz
dec2022-002_032-044_SPEAKER_01;avoid;VERB;2;oO;oO;Oo;[70.3, 64.3];Oo;oO;oO;[117.32147203533347, 106.02955849253784];[72, 32];[64.20016781008486, 65.27849319716671];[52, 66];[0.10000000000000142, 0.1999999999999993];[87, 95];104.10682775601046;108.7528643626753;1.454120842950958;True;20.54;20.96;dec2022-002_032-044_SPEAKER_01_0.TextGrid;ckzyG4S
dec2022-002_032-044_SPEAKER_01;formations;NOUN;3;oOo;oOo;ooO;[63.7, 71.3, 79.3];ooO;oOo;ooO;[117.92159281673852, 117.01132554869673, 155.77055676958813];[74, 71, 95];[65.66753778886826, 67.2556627649085, 66.54609595355939];[72, 85, 81];[0.03999999999999915, 0.05000000000000071, 0.05999999999999872];[45, 58, 62];151.92681748343938;159.0864472607465;3.0249713164597245;True;27.63;28.18;dec2022-002_032-044_SPEAKER_01_0.TextGrid;FqnLBui
dec2022-002_032-044_SPEAKER_01;teachers;NOUN;2;Oo;Oo;oO;[64.3, 88.7];oO;oO;oO;[138.62001380732184, 157.74940129595373];[92, 96];[62.768892666863074, 66.81852207770758];[43, 82];[0.05000000000000071, 0.10999999999999943];[58, 88];152.35190002781533;159.9681655865422;2.809177770291765;True;28.34;28.8;dec2022-002_032-044_SPEAKER_01_0.TextGrid;FCnUTAv
dec2022-002_032-044_SPEAKER_01;avoid;VERB;2;oO;oO;oO;[44.7, 48];Oo;oO;oO;[98.55040450975577, 98.18008464805914];[2, 1];[64.8699988811276, 65.65071524026293];[64, 71];[0.06999999999999673, 0.07000000000000028];[68, 72];97.37318020312733;99.50418784730583;0.7079172442577024;False;31.51;32.31;dec2022-002_032-044_SPEAKER_01_0.TextGrid;7ONyXDI
dec2022-002_032-044_SPEAKER_01;stimulus;NOUN;3;Ooo;Ooo;Ooo;[49.7, 21, 41];ooO;Ooo;Ooo;[101.82487794019671, 103.04337377957621, 105.86501594114762];[15, 19, 31];[64.4920432105127, 62.61298739098212, 61.85958360778062];[59, 41, 33];[0.0799999999999983, 0.02999999999999403, 0.05000000000000426];[75, 3, 59];104.05517285652299;107.61438385122688;1.5282782712488747;False;32.4;32.83;dec2022-002_032-044_SPEAKER_01_0.TextGrid;Q7b144v
dec2022-002_032-044_SPEAKER_01;technical;ADJ;3;Ooo;Ooo;ooO;[23.7, 18, 53.7];ooO;ooO;ooO;[99.11266664915668, 100.67606247638057, 107.64803160905586];[5, 10, 38];[59.67066552875398, 54.921395733384614, 65.66584804860278];[21, 4, 71];[0.03999999999999915, 0.030000000000001137, 0.04999999999999716];[45, 40, 52];105.40908629427179;108.89407409980217;1.4351152277728791;True;33.54;34.03;dec2022-002_032-044_SPEAKER_01_0.TextGrid;AyR6xEz
dec2022-002_032-044_SPEAKER_01;problems;NOUN;2;Oo;Oo;oO;[40.3, 74.7];oO;oO;oO;[104.68974057033667, 122.65722140584244];[24, 80];[64.18956721063475, 66.86022860548924];[52, 83];[0.03999999999999915, 0.05999999999999517];[45, 61];117.4034046265256;131.0580235504728;5.092512153651556;True;34.03;34.55;dec2022-002_032-044_SPEAKER_01_0.TextGrid;fAjlcDu
dec2022-002_032-044_SPEAKER_01;because;SCONJ;2;oO/oo;oo;oO;[25, 58.7];oO;oO;oO;[101.01130642037266, 105.50722045912882];[12, 29];[59.871271782240235, 65.76645036597758];[23, 72];[0.030000000000001137, 0.0799999999999983];[40, 75];101.81612102349486;111.92863185421892;3.5298299709036827;True;38.65;39.06;dec2022-002_032-044_SPEAKER_01_0.TextGrid;HelxVRv
dec2022-002_032-044_SPEAKER_01;technology;NOUN;4;oOoo;oOoo;ooOo;[54.3, 29, 60, 47];oooO;ooOo;ooOo;[105.49484244872922, 106.71222547900715, 101.23377185771206, 107.70740751893861];[29, 34, 13, 38];[65.77938579006788, 63.82666702986682, 65.88724454959201, 62.98020329748029];[73, 50, 75, 44];[0.05999999999999517, 0.02999999999999403, 0.14000000000000057, 0.05000000000000426];[61, 3, 92, 59];104.17989800503439;110.08157528313004;2.3997639773061;False;45.17;45.74;dec2022-002_032-044_SPEAKER_01_0.TextGrid;BqoEZoP
dec2022-002_032-044_SPEAKER_01;operation;NOUN;4;ooOo;ooOo;oooO;[30.7, 58.3, 60.3, 86.7];oooO;oooO;ooOO;[105.51971947527443, 113.28259030875694, 106.44498123335985, 140.02361759546375];[30, 60, 33, 93];[59.835769785852406, 65.60566264877218, 65.28577240036844, 67.29312056993071];[22, 70, 67, 86];[0.030000000000001137, 0.03999999999999915, 0.0899999999999963, 0.0899999999999963];[40, 45, 81, 81];138.04873741525807;143.0383545120285;1.6221582184010197;False;47.41;47.99;dec2022-002_032-044_SPEAKER_01_0.TextGrid;jXSFYnc
dec2022-002_032-044_SPEAKER_01;because;SCONJ;2;oO/oo;oo;oO;[75.3, 83];Oo;oO;oO;[142.16222413680836, 113.9450586325488];[93, 63];[64.59888389368528, 72.247263824393];[61, 99];[0.07000000000000028, 0.10000000000000142];[72, 87];107.68161181878787;122.5795423611394;4.314300069686361;True;47.99;48.41;dec2022-002_032-044_SPEAKER_01_0.TextGrid;pDMbrte
dec2022-002_032-044_SPEAKER_01;reduce;VERB;2;oO;oO;Oo;[41, 29.7];oO;Oo;Oo;[98.83271890291601, 101.91019860116674];[4, 16];[64.40815763173292, 60.73814614225239];[58, 28];[0.05999999999999517, 0.03999999999999915];[61, 45];101.76600310885728;101.99403633200001;0.10118062962423122;True;49.4;49.85;dec2022-002_032-044_SPEAKER_01_0.TextGrid;yM3Av4p
dec2022-002_032-044_SPEAKER_01;inequalities;NOUN;5;ooOoo/OoOoo;OoOoo;ooooO;[60.3, 37.3, 32, 46, 76];ooooO;ooOoo;Ooooo;[101.56274736743322, 99.40881481844232, 102.73259676886569, 113.04658718719196, 136.76685479917813];[14, 6, 17, 59, 90];[65.64837255585132, 61.88549737019766, 66.02040326446031, 62.39809588141511, 65.09737565109926];[70, 34, 76, 39, 66];[0.28999999999999915, 0.07000000000000028, 0.02999999999999403, 0.030000000000001137, 0.07000000000000028];[97, 72, 3, 40, 72];135.36989781562343;140.09998140710843;1.6377634440920152;False;49.85;50.74;dec2022-002_032-044_SPEAKER_01_0.TextGrid;FuPwJVP
